c_id,semester,course_year,s_id,grade,ex_grade,moedAgrade,moedBgrade
83995,1,2001,8678680,92.05,64,97,-1
22316,2,2012,3404558,74.5,87,62,-1
77791,2,2020,4815385,96.7,98,96,-1
34701,2,2012,3905103,82.0,71,91,-1
92893,2,2003,6854830,72.6,63,55,75
84976,2,2016,5448518,54.0,70,44,54
16221,2,2012,3448880,68.7,75,68,-1
66390,1,2009,9879175,66.0,62,66,-1
21323,2,2007,6100092,79.25,65,80,-1
93831,2,2012,6828858,87.44999999999999,77,44,88
67318,1,2008,7830277,96.3,81,98,-1
99929,1,2001,7799637,69.0,63,54,73
16221,2,2012,7398364,60.7,67,45,60
20107,1,2005,9233438,77.8,69,41,80
74023,1,2010,1219783,82.25,83,82,-1
79651,1,2000,8771472,66.4,96,59,-1
19565,2,2004,9345090,74.5,73,75,-1
80446,1,2001,5973821,71.5,96,47,-1
30041,2,2001,5736406,88.0,88,88,-1
46361,1,2014,1148341,75.05,64,77,-1
75677,2,2006,5624782,56.2,69,54,53
15282,1,2006,1251116,97.80000000000001,97,98,-1
99327,2,2001,1952867,76.85,84,73,-1
58517,2,2005,3104873,82.0,84,82,-1
56562,1,2014,9472635,67.15,99,50,-1
15270,1,2017,7454057,81.25,78,83,-1
25853,1,2016,8199148,67.5,90,60,-1
98878,2,2017,2746633,60.2,81,45,55
19565,1,2017,8865503,85.69999999999999,71,92,-1
72273,2,2019,4464253,76.05,77,54,76
79651,2,2008,3820328,69.95,81,68,-1
80446,1,2001,1867842,64.5,62,53,67
34701,2,2012,5577037,89.60000000000001,83,95,-1
31595,1,2010,5770992,81.0,80,82,-1
37060,2,2019,1427571,86.85,84,56,87
74410,2,2004,6348985,61.25,62,61,-1
71634,2,2003,9653100,69.75,66,71,-1
70245,2,2016,5868906,69.4,91,41,64
84269,2,2019,3010349,72.25,69,74,-1
50016,2,2014,5736406,65.60000000000001,89,63,-1
89786,2,2018,4737750,76.0,64,49,79
15282,1,2003,9537784,90.04999999999998,96,89,-1
67380,2,2015,8392413,59.650000000000006,72,47,53
35497,2,2018,7917248,82.3,69,88,-1
92048,1,2003,3032991,91.5,83,93,-1
15270,1,2017,7816641,74.4,64,80,-1
84597,1,2012,3856572,91.0,88,45,92
13378,2,2003,9268879,84.7,91,53,84
96268,2,2016,1145591,67.4,89,45,65
26838,2,2010,5669700,80.80000000000001,92,78,-1
65723,1,2006,4571358,82.8,69,92,-1
52861,1,2018,5267294,75.2,70,78,-1
88496,1,2007,8081171,75.25,70,77,-1
40048,1,2020,9620310,82.35,95,72,-1
23242,1,2016,6373635,80.0,63,83,-1
89372,2,2019,6348985,70.8,60,51,78
50892,1,2008,2325546,91.4,77,45,95
50016,2,2014,9453218,68.3,98,65,-1
25853,1,2016,1071369,57.0,72,52,52
50593,1,2008,4625664,74.25,70,75,-1
63891,1,2015,2942920,72.45,73,72,-1
84753,1,2020,8888748,80.0,94,74,-1
36530,2,2003,4063086,73.15,66,77,-1
84738,2,2013,4217442,85.4,83,87,-1
27821,1,2002,9989719,68.0,86,56,62
73554,2,2004,4977298,59.0,62,53,56
50016,2,2014,3069364,63.7,61,64,-1
10892,2,2004,9217830,70.15,73,70,-1
16321,2,2017,5868906,74.9,98,56,-1
85553,1,2002,4225723,81.8,77,85,-1
80245,2,2008,1831348,82.0,84,80,-1
28155,1,2016,9260588,82.45,83,82,-1
55150,1,2006,2109732,82.69999999999999,64,86,-1
22316,2,2012,9555551,75.5,85,66,-1
36032,2,2004,4979223,86.8,84,88,-1
20107,2,2017,1024391,56.85,64,43,51
74410,2,2001,2025699,56.95,63,61,52
49990,1,2000,4439811,83.4,60,63,86
58088,2,2010,6463313,86.0,74,90,-1
73747,1,2002,9599105,86.1,90,40,84
42780,1,2017,6330466,99.0,98,100,-1
51955,2,2017,7437982,75.2,92,64,-1
40048,1,2020,8741489,88.4,84,44,92
18282,2,2005,3470362,76.4,66,79,-1
67318,1,2008,5796437,74.3,68,55,75
74410,2,2004,2792773,70.25,71,70,-1
95578,2,2020,7408615,84.0,66,46,84
79495,1,2015,6324172,71.95,66,57,73
74023,1,2002,9653100,74.0,80,74,-1
26838,2,2000,6853759,90.0,60,100,-1
31595,1,2006,9260588,77.5,88,73,-1
82173,2,2015,6684108,88.30000000000001,64,91,-1
36844,2,2015,9476022,67.4,71,67,-1
31981,1,2012,6682420,83.5,73,87,-1
36370,1,2016,8150322,76.2,66,83,-1
15270,1,2018,6324172,77.05,83,76,-1
95578,2,2003,7291559,65.7,72,61,65
20107,1,2001,5633024,72.0,84,69,-1
58517,1,2007,9095102,63.599999999999994,65,43,63
54012,1,2000,7454057,83.39999999999999,68,90,-1
26838,2,2000,8791611,83.25,87,82,-1
85553,1,2002,1568550,88.5,94,84,-1
52126,1,2010,2343890,79.35,86,79,-1
37396,2,2012,3774432,90.60000000000001,77,94,-1
82598,1,2012,1734176,87.0,66,87,-1
26838,2,2000,9989719,98.5,97,99,-1
79638,2,2006,8637754,85.0,91,85,-1
26045,1,2012,7637046,93.2,95,49,93
51955,2,2017,5796437,86.2,82,89,-1
40439,1,2014,8791611,77.85,85,74,-1
89114,2,2015,6586480,94.80000000000001,82,46,98
64142,1,2013,8309321,65.15,66,65,-1
80764,1,2009,3959694,68.8,62,70,-1
72305,2,2006,9782918,61.55,61,52,62
80245,2,2008,3085034,89.5,79,100,-1
50623,2,2011,2950265,68.4,75,64,-1
80446,1,2001,4217442,72.5,71,58,74
55129,2,2006,2415833,66.0,61,66,-1
39194,2,2019,8150322,67.4,69,67,-1
26838,2,2010,1384078,78.6,73,80,-1
14390,1,2006,6757916,58.3,60,53,58
75677,2,2006,1850425,82.2,99,78,-1
20107,1,2010,2895651,67.6,60,68,-1
79007,1,2001,7114608,90.0,81,52,96
94296,2,2012,2500070,67.0,67,58,67
79495,1,2015,5339215,80.6,84,80,-1
43284,1,2006,6203236,72.0,72,72,-1
31981,1,2012,4635244,86.75,83,88,-1
20107,1,2005,6073928,94.2,75,43,99
56193,2,2007,1714646,68.6,70,68,-1
62977,2,2008,5543684,86.5,81,91,-1
52778,2,2017,5956531,94.25,80,95,-1
62574,2,2017,8199607,100.0,83,100,-1
40385,1,2018,8513546,74.0,76,74,-1
79651,2,2008,7522245,91.7,90,92,-1
51050,1,2009,7401631,91.89999999999999,80,94,-1
65621,2,2011,8877764,80.2,73,48,85
18282,2,2005,8891491,74.6,93,70,-1
20107,2,2017,4737117,81.65,69,43,92
65998,1,2006,8297358,62.25,65,60,-1
49990,1,2000,7211341,98.7,87,46,100
54012,1,2000,2006337,83.19999999999999,100,76,-1
98878,2,2017,1892936,82.4,76,84,-1
25603,1,2001,4756658,95.0,88,98,-1
63136,1,2014,6983942,66.3,91,65,-1
74023,1,2002,9016523,74.0,100,74,-1
20002,1,2014,4151690,85.60000000000001,79,46,91
40439,1,2018,2668479,69.0,63,56,75
20002,2,2003,9581098,62.0,75,49,-1
80742,2,2014,8401152,52.0,83,60,52
76167,1,2006,3753531,66.80000000000001,98,59,-1
81445,2,2017,6463313,98.3,100,98,-1
43751,1,2003,3946770,83.19999999999999,70,47,92
89372,2,2019,7425730,83.0,89,40,79
22316,2,2012,2604650,70.0,80,60,-1
62574,1,2005,9563883,76.5,82,72,-1
51050,1,2015,1880927,65.5,70,50,65
77650,2,2009,3134884,60.65,92,59,-1
89372,1,2020,4244212,84.8,77,90,-1
72273,2,2019,5248610,88.55,80,89,-1
26838,2,2010,5372725,81.2,86,80,-1
58076,1,2018,3792133,69.0,87,63,-1
52012,2,2007,3307607,76.0,76,76,-1
74023,1,2002,6177937,58.0,77,45,58
65715,1,2016,9957509,91.0,89,91,-1
30466,1,2008,1526449,65.80000000000001,73,64,-1
25826,1,2017,1892936,78.7,73,42,79
35497,2,2002,4067747,70.0,66,71,-1
99478,1,2010,6838959,69.0,72,69,-1
29684,2,2020,5127552,91.0,91,91,-1
90432,2,2005,4018175,69.4,91,64,-1
39024,2,2019,4515927,93.49999999999999,97,92,-1
69221,1,2006,5103998,69.8,85,69,-1
74410,2,2004,1119794,63.25,76,49,59
63891,1,2015,7454057,68.6,73,65,-1
12899,2,2010,3448880,93.80000000000001,85,96,-1
26045,1,2012,3010349,88.0,88,51,88
63136,1,2014,2025699,77.49999999999999,87,77,-1
77650,2,2009,5552667,58.14999999999999,61,43,58
96268,2,2016,5543684,84.2,77,89,-1
42011,1,2014,8374279,74.80000000000001,88,64,-1
39194,2,2019,2863690,91.4,77,95,-1
25853,1,2016,6687933,69.0,66,70,-1
95936,2,2018,1428273,71.7,99,60,-1
33073,1,2000,8061361,80.8,76,84,-1
53872,1,2004,2500565,58.64999999999999,71,40,58
65723,2,2001,8719419,79.6,81,41,79
98878,2,2017,5398065,73.2,62,43,76
58088,2,2010,3875211,71.5,70,61,72
25603,1,2001,8316948,76.8,60,84,-1
33230,1,2000,9639391,84.0,78,86,-1
70245,2,2016,2911459,81.8,69,85,-1
49990,1,2006,3753531,60.050000000000004,75,52,-1
65723,1,2006,4816106,88.6,88,89,-1
52778,2,2017,1123383,67.69999999999999,62,68,-1
16301,1,2011,6423347,70.4,92,65,-1
84269,2,2019,6828858,67.0,80,60,-1
88430,1,2000,9620310,81.5,77,86,-1
42780,1,2015,8741489,68.4,75,53,63
90922,2,2006,4456988,68.8,66,70,-1
59395,1,2012,4067747,68.69999999999999,75,66,-1
44058,1,2006,7237483,78.4,72,80,-1
78834,2,2002,6933514,59.949999999999996,78,53,59
13876,1,2014,3905103,80.1,99,42,72
95578,2,2020,1384078,64.0,93,64,-1
49883,1,2009,5263565,72.19999999999999,80,67,-1
96744,2,2010,9986120,94.25,77,100,-1
82173,2,2015,8458611,84.0,66,86,-1
40667,2,2005,6418055,67.4,81,65,-1
37060,2,2019,9495706,95.44999999999999,66,97,-1
84084,1,2017,6393481,78.0,90,70,-1
15282,2,2016,8065879,89.80000000000001,81,47,97
80742,2,2014,3903712,98.0,72,45,98
63136,1,2014,4966949,97.14999999999999,62,61,99
49883,1,2009,2178373,87.0,90,85,-1
51955,2,2017,1706100,81.80000000000001,92,75,-1
55150,1,2010,4684554,70.7,85,59,-1
22316,2,2012,8582049,90.0,82,98,-1
94050,1,2015,6092570,65.0,84,61,64
55129,2,2006,6563120,85.0,87,85,-1
80245,2,2005,8390447,71.0,89,41,71
77650,2,2009,7914098,61.7,94,47,60
71634,1,2018,5125745,54.0,86,41,54
74023,2,2000,6014895,63.0,63,61,63
98403,2,2005,1185925,74.9,63,56,77
75814,1,2014,4342797,81.0,63,93,-1
70245,2,2016,7838515,63.0,75,60,-1
92919,2,2006,7159795,62.25,76,54,51
67291,1,2005,8374279,80.25,96,75,-1
44919,2,2009,6913889,87.0,99,79,-1
26406,2,2008,9112083,57.9,97,43,51
15282,1,2006,5445552,83.6,74,43,86
50623,2,2011,7114608,69.6,81,62,-1
81927,2,2006,1384078,80.55,61,84,-1
36370,1,2016,9281899,69.2,62,52,74
90269,2,2016,3399581,84.80000000000001,92,84,-1
37087,2,2016,1145591,83.75,71,57,86
28886,1,2006,3216027,88.35000000000001,79,96,-1
14390,1,2006,6778123,82.1,60,86,-1
58606,1,2009,9603578,78.5,63,58,94
52778,2,2017,1915683,95.74999999999999,72,45,97
62360,2,2003,5012601,66.5,90,43,-1
43284,2,2000,8938657,96.14999999999999,97,96,-1
27821,1,2002,5741877,96.5,89,99,-1
39024,1,2019,5995522,77.3,63,85,-1
35962,1,2014,9011057,96.75,94,99,-1
71634,1,2018,6944870,75.0,86,75,-1
51050,1,2009,2320462,86.25,82,87,-1
55150,1,2010,8765515,81.15,63,96,-1
53818,2,2013,6178578,72.0,96,50,72
21591,1,2016,8374046,91.4,98,87,-1
82173,2,2015,7907837,95.1,78,97,-1
36032,2,2010,8154354,78.19999999999999,73,51,81
62574,1,2005,3549724,84.1,72,94,-1
55129,2,2006,6538400,64.0,95,43,64
84269,1,2015,6886206,82.69999999999999,61,92,-1
22316,2,2012,4328606,73.5,95,52,-1
95936,2,2018,1987819,89.69999999999999,89,90,-1
66081,1,2006,2689097,53.0,69,52,53
84597,1,2009,9450461,69.0,75,63,-1
35497,2,2018,8860635,56.3,64,52,53
82598,1,2012,1568550,75.0,79,75,-1
58606,2,2008,5178565,79.25,65,45,80
58517,1,2007,8708646,81.5,71,86,-1
18282,2,2005,2810753,82.4,80,83,-1
85553,2,2014,6032435,84.55,67,94,-1
95578,2,2011,6574923,83.0,68,88,-1
79651,1,2000,7522245,72.6,75,72,-1
50614,1,2020,1696551,80.0,68,88,-1
56193,2,2020,6324547,70.5,74,69,-1
52126,1,2010,4771767,95.85,74,97,-1
52861,1,2018,4283341,72.80000000000001,65,77,-1
85553,1,2002,1759329,80.5,64,43,94
36530,2,2003,3125207,72.9,69,41,75
71661,2,2014,5782616,65.89999999999999,64,66,-1
84269,2,2019,9603578,69.9,79,65,-1
30041,2,2001,5633024,67.4,62,45,68
90269,2,2016,6828215,85.50000000000001,99,84,-1
98878,2,2017,8972550,84.60000000000001,71,52,88
89372,2,2019,9347142,77.2,94,66,-1
99478,1,2010,2070060,65.0,65,65,-1
45939,1,2010,9691795,64.8,99,63,-1
23242,1,2016,8736699,63.4,94,58,-1
15282,1,2006,8673003,88.20000000000002,73,92,-1
50892,1,2008,2667748,81.4,83,42,81
26406,2,2008,6530205,63.949999999999996,75,62,-1
40048,1,2020,2287054,80.15,84,40,77
37060,2,2019,1717528,74.75,89,48,74
30429,1,2004,7385615,74.85000000000001,71,78,-1
58088,1,2004,8141785,91.60000000000001,82,94,-1
25603,1,2001,2015507,71.6,87,65,-1
93003,2,2004,7819441,62.8,86,57,-1
58606,1,2009,4363088,77.5,64,65,91
84597,2,2013,7451727,67.0,85,55,-1
92048,1,2004,4625664,57.5,60,60,55
78676,1,2006,7752485,74.0,89,74,-1
63891,1,2015,2025699,63.45,75,54,-1
51050,1,2015,2597420,74.3,68,75,-1
61022,2,2004,4039647,75.7,89,52,75
74802,1,2010,8772088,66.75,99,56,-1
74023,1,2010,7488218,63.25,82,57,-1
89114,2,2015,9491203,77.60000000000001,72,41,79
80764,1,2009,3766356,74.60000000000001,61,77,-1
55129,1,2005,9148784,73.25,83,68,-1
63891,1,2015,6914548,67.85,75,62,-1
39024,2,2019,7351718,95.1,100,93,-1
92016,1,2018,3648139,73.9,75,73,-1
84269,1,2015,4979223,76.3,84,45,73
26838,2,2000,6530205,96.25,100,95,-1
89786,2,2016,7967449,86.15,66,46,97
21192,2,2017,7947185,82.4,72,88,-1
92048,1,2004,2749415,80.0,83,77,-1
30429,1,2008,5692935,96.20000000000002,93,45,97
89372,2,2019,3695149,68.6,65,71,-1
65715,1,2016,1208786,57.0,98,50,57
70245,2,2016,7881453,76.8,60,81,-1
15282,1,2003,3595311,74.45,60,77,-1
35497,2,2002,7346033,85.80000000000001,77,88,-1
50491,2,2002,3308066,68.3,98,65,-1
92893,2,2015,4635244,83.8,67,95,-1
58517,2,2005,5235058,66.0,74,66,-1
56193,2,2020,3824059,65.4,85,57,-1
27919,2,2005,2109732,89.75,85,90,-1
37087,2,2016,5578043,73.5,65,75,-1
72316,1,2013,4619561,79.85,61,90,-1
92048,1,2004,1831348,69.5,98,41,-1
46361,2,2006,3704145,76.5,71,81,-1
46361,1,2015,8395849,63.5,83,53,57
81445,1,2013,7211792,87.69999999999999,94,85,-1
25826,1,2017,7408615,94.1,96,52,94
67291,1,2006,1829309,88.5,87,89,-1
83995,1,2001,4470305,78.3,80,78,-1
51050,1,2015,2901484,92.3,86,93,-1
99929,1,2001,5522823,66.2,68,45,65
84976,2,2016,2669878,100.0,72,100,-1
48117,1,2015,9281899,87.05,76,93,-1
95936,1,2007,8316948,93.25,91,94,-1
85305,2,2018,7696244,94.5,81,96,-1
85553,1,2006,9839240,61.5,74,49,-1
45939,1,2010,7344424,65.0,84,64,-1
27821,1,2002,6843093,69.25,73,48,68
49990,1,2000,9294606,70.0,70,56,70
33073,1,2000,7838515,83.8,61,46,99
18548,1,2003,9439696,94.94999999999999,75,96,-1
71634,1,2018,3389922,71.0,93,71,-1
36370,1,2016,1781715,93.6,90,96,-1
41712,1,2010,7042000,98.0,100,98,-1
75814,1,2014,2006337,87.19999999999999,95,82,-1
82740,1,2007,8316948,69.0,71,58,69
62574,1,2005,5819381,85.35000000000001,76,93,-1
46361,1,2015,4681230,78.25,88,75,-1
52778,2,2017,1734176,71.75,86,53,71
34701,1,2013,3480308,86.85,69,60,90
88431,1,2006,1812062,80.5,82,80,-1
95936,2,2016,6750414,65.19999999999999,70,62,-1
20002,1,2014,3322475,72.30000000000001,80,66,-1
42514,2,2006,6348985,64.4,65,55,64
55129,2,2006,7510029,92.0,83,92,-1
35497,1,2016,1952867,83.1,78,84,-1
74023,2,2000,9453218,84.2,66,94,-1
67380,1,2001,2669878,78.0,81,48,76
40667,2,2011,9933545,94.4,90,98,-1
66390,1,2009,4221435,88.0,61,55,88
71634,2,2003,3830625,80.0,68,54,84
44919,1,2015,8877764,86.5,97,82,-1
19565,1,2020,4542873,77.4,63,87,-1
40048,1,2020,5796086,73.3,92,58,-1
62574,1,2004,2986186,74.19999999999999,100,57,-1
52012,2,2007,5522823,77.80000000000001,69,85,-1
27266,2,2014,1867842,61.5,86,51,-1
63122,1,2002,6446555,88.6,62,100,-1
40385,1,2018,1072845,78.0,81,78,-1
75287,1,2018,1403806,90.8,95,89,-1
41712,1,2010,7862799,75.0,93,75,-1
33230,1,2000,1782881,78.0,72,80,-1
44919,1,2015,1952867,75.89999999999999,92,69,-1
51399,2,2000,7361259,64.5,63,52,65
88812,1,2013,8316948,89.6,80,96,-1
21591,1,2016,5716175,77.80000000000001,73,81,-1
81927,2,2006,8048106,91.05,97,90,-1
28155,1,2008,3704213,97.0,93,98,-1
80229,2,2001,3211256,69.2,90,64,-1
22316,1,2001,1346923,90.9,74,100,-1
21591,1,2016,1595638,66.2,68,65,-1
20107,1,2005,7441403,85.0,85,43,85
81438,1,2016,7830277,68.4,74,67,-1
30041,2,2001,3188492,84.4,70,44,86
30797,2,2000,6173430,61.75,70,41,59
74802,2,2018,2119141,68.75,62,71,-1
50491,2,2002,8620836,91.5,60,47,95
94296,2,2012,7571892,93.5,80,58,95
18282,2,2018,7143624,97.7,73,99,-1
13378,2,2003,6373635,64.5,60,62,65
45939,1,2010,3014953,91.39999999999999,61,93,-1
55150,1,2006,6886079,88.45,91,88,-1
20002,2,2010,9963912,61.9,78,55,-1
58606,2,2008,7764153,79.3,85,46,79
88812,2,2006,2619517,83.4,69,43,87
21323,2,2007,9601012,80.45,89,80,-1
26838,2,2000,8990060,72.75,69,74,-1
47465,2,2013,9607941,88.75,100,85,-1
80245,1,2015,7523225,85.15,86,85,-1
22316,1,2001,4283341,71.9,68,74,-1
18282,2,2013,5937487,78.5,61,55,86
30797,2,2000,6548677,89.5,100,86,-1
85553,1,2002,3774981,87.7,80,94,-1
21323,2,2007,4647563,62.9,99,61,-1
81445,1,2013,4245949,92.29999999999998,93,92,-1
80229,2,2001,9470593,82.60000000000001,85,82,-1
67291,1,2006,1180653,66.5,65,67,-1
47244,1,2007,4346708,83.0,65,44,85
58517,2,2005,9142792,73.0,85,65,73
43751,1,2003,1219783,76.6,97,63,-1
52778,2,2017,3634943,63.949999999999996,82,57,63
90269,2,2016,5478300,96.5,83,98,-1
65715,1,2018,3180611,68.0,96,56,-1
18282,2,2005,6827181,78.2,95,74,-1
65621,2,2011,4063086,81.4,100,69,-1
89786,1,2010,6098109,72.3,93,50,70
79651,1,2009,6551045,65.0,84,64,-1
14390,2,2019,3539161,96.64999999999999,90,97,-1
10892,2,2005,5374064,80.20000000000002,89,73,-1
78676,1,2006,9043976,70.0,97,70,-1
95578,2,2003,7398364,92.2,94,92,-1
15282,1,2006,6664415,97.0,93,98,-1
67380,1,2001,5058358,71.6,71,72,-1
65674,1,2002,4619561,68.75,68,69,-1
93831,2,2012,2599610,64.5,93,63,-1
76309,2,2014,4059919,85.45,88,85,-1
69221,1,2006,8938657,77.19999999999999,81,44,77
80742,2,2014,6277745,82.0,62,82,-1
37713,2,2018,5178565,79.4,76,80,-1
63073,1,2012,8671174,89.0,72,54,92
95578,2,2020,6530205,83.0,70,83,-1
50195,2,2004,5320354,88.4,78,94,-1
25826,2,2006,5372725,88.2,90,60,88
66390,1,2019,3774432,91.19999999999999,80,96,-1
50892,1,2008,6997454,75.0,63,78,-1
65674,1,2002,1180653,70.75,79,43,68
26827,2,2019,4708238,83.6,99,77,-1
78834,2,2019,7982453,78.7,93,67,-1
20107,1,2005,5249247,92.2,81,95,-1
16221,2,2012,4267201,94.8,66,98,-1
57266,1,2017,5637259,75.00000000000001,84,48,74
68669,1,2004,1759329,67.5,71,66,-1
99929,2,2020,9555551,92.0,80,95,-1
19565,1,2017,1531264,65.69999999999999,93,54,-1
95578,2,2003,8589506,90.10000000000001,82,61,91
94050,1,2015,1102948,88.75,65,90,-1
65715,1,2016,6100092,78.0,73,78,-1
58088,2,2010,5127552,69.75,78,67,-1
66206,1,2001,9491203,76.19999999999999,60,87,-1
65998,1,2006,6944901,66.75,64,69,-1
74059,2,2014,2600569,91.4,71,95,-1
35962,1,2014,6643440,82.75,80,85,-1
99715,2,2001,4080780,87.4,97,85,-1
51955,2,2017,6076362,84.4,73,92,-1
50195,2,2004,4515927,70.05,72,69,-1
84597,1,2012,3731108,81.25,82,47,81
84753,1,2020,2079657,76.8,74,51,78
63136,1,2014,9299120,57.599999999999994,88,52,56
62574,2,2017,8860635,97.0,66,44,97
65998,1,2006,8168944,70.7,63,77,-1
66206,1,2001,7237483,77.80000000000001,88,71,-1
10892,2,2004,7237483,81.69999999999999,76,42,82
55129,1,2008,2908410,84.0,75,87,-1
60330,2,2007,6548677,51.3,76,42,50
84753,1,2020,4977298,96.5,93,98,-1
49990,1,2000,4647563,79.60000000000001,94,78,-1
58606,1,2009,4342797,78.5,75,82,-1
84738,2,2013,6914548,62.6,65,61,-1
67380,2,2015,6486741,80.35,81,80,-1
18282,2,2005,2235832,81.0,81,59,81
85553,1,2002,4177835,93.4,85,99,-1
66390,2,2009,3047020,74.05,63,76,-1
56562,2,2003,1148341,91.0,73,93,-1
78676,1,2006,8938657,99.0,84,58,99
27266,2,2014,9755907,85.1,83,86,-1
96765,2,2007,8401152,79.00000000000001,79,79,-1
96744,2,2010,4599398,98.0,92,49,100
15270,1,2017,9691795,91.2,99,87,-1
15270,1,2017,8891491,84.9,81,53,87
70245,2,2016,5339215,95.60000000000001,94,96,-1
63891,1,2015,9112083,73.9,86,64,-1
79651,2,2008,3395786,80.5,72,82,-1
29684,2,2020,6827181,87.64999999999999,97,86,-1
65998,2,2000,2436394,97.1,95,98,-1
62574,1,2005,9943770,68.60000000000001,84,56,-1
93003,2,2004,2552916,73.4,75,73,-1
81865,2,2005,1732200,69.5,76,66,-1
13378,2,2018,3953781,97.5,94,99,-1
79651,1,2000,4363088,95.4,85,98,-1
44919,2,2009,8489445,74.8,64,82,-1
31981,1,2012,1782881,84.75,81,86,-1
33073,1,2000,9555551,80.8,85,78,-1
84597,1,2012,1884878,70.5,72,70,-1
35497,2,2018,9095102,100.0,100,100,-1
74023,1,2010,7637046,62.25,78,57,-1
33230,1,2000,6396352,72.0,69,55,73
44919,1,2015,2895651,84.5,88,83,-1
74984,1,2017,1524928,68.0,64,72,-1
92623,2,2005,6655278,68.2,89,57,-1
44058,1,2006,1102506,87.2,76,90,-1
39194,2,2019,1145591,73.60000000000001,84,71,-1
71634,2,2003,7830277,89.75,74,95,-1
82173,2,2015,6657049,97.10000000000001,80,99,-1
21070,2,2015,1175571,94.69999999999999,70,96,-1
85305,2,2018,7819441,79.60000000000001,67,64,81
79007,2,2017,1141682,70.1,80,69,-1
90432,2,2005,1336012,72.2,97,41,66
74059,2,2002,4890765,71.5,88,55,-1
20107,2,2017,2325546,75.75,62,51,87
88812,2,2006,5125745,83.60000000000001,62,89,-1
42011,1,2014,3868841,81.65,80,83,-1
78834,2,2002,4737117,75.75,90,75,-1
11665,1,2016,3008331,75.0,86,66,-1
66081,2,2000,2792773,76.10000000000001,86,68,-1
59183,1,2010,9607941,85.49999999999999,94,84,-1
40385,1,2018,5437711,89.0,99,89,-1
30429,1,2004,4708238,74.2,72,76,-1
61022,2,2004,9879175,82.25,68,40,83
93831,2,2012,9450461,56.3,100,46,54
84976,2,2016,5667574,81.0,78,81,-1
76309,1,2014,4346708,63.85,99,62,-1
66206,1,2001,6168394,88.0,73,98,-1
74059,2,2014,5949741,84.50000000000001,89,46,84
96765,1,2009,7366699,84.80000000000001,74,86,-1
51050,1,2015,4939633,71.9,89,70,-1
74023,1,2002,4328606,70.0,74,47,70
99929,1,2001,8132516,76.8,69,52,82
40439,1,2014,7289393,84.6,69,93,-1
56867,2,2017,9217830,67.0,85,61,-1
72316,2,2015,4975334,70.80000000000001,87,60,-1
75814,1,2014,9329760,76.8,84,72,-1
80245,1,2015,8201763,64.75,69,45,64
95936,2,2016,6168394,74.80000000000001,97,60,-1
80245,1,2015,8186671,88.95,83,90,-1
80307,1,2008,8329501,88.39999999999999,77,89,-1
46361,2,2006,4937046,72.4,90,58,-1
42780,1,2015,8060246,88.55000000000001,99,80,-1
39008,2,2002,1072845,61.800000000000004,80,52,-1
98403,1,2005,2721648,75.0,87,75,-1
79007,1,2001,6412537,67.6,91,52,-1
37987,2,2005,5029611,82.14999999999999,100,48,79
88430,1,2019,1081381,83.5,90,80,-1
59395,1,2012,4771767,86.79999999999998,63,97,-1
46119,1,2003,1180653,92.2,97,91,-1
37060,1,2003,8443065,76.0,64,84,-1
15270,1,2018,6584016,91.5,100,90,-1
40667,2,2005,4598824,66.1,61,67,-1
21591,2,2002,7571892,64.60000000000001,88,49,62
81573,2,2018,6417666,83.85000000000001,91,78,-1
51955,2,2017,6838959,65.6,77,58,-1
16221,2,2012,5285544,87.0,60,90,-1
92048,1,2004,6324172,83.5,74,52,93
71661,1,2014,9147139,82.10000000000001,74,83,-1
98403,1,2005,7883180,75.0,86,75,-1
37060,2,2019,9722941,93.7,69,95,-1
66081,2,2000,3731108,80.3,66,52,92
36032,2,2004,5667574,88.1,79,46,92
51399,2,2000,9470593,71.5,97,41,63
84597,1,2012,5492819,80.5,76,57,82
28155,1,2008,7982453,72.0,60,75,-1
94296,2,2012,3189607,86.10000000000001,69,88,-1
39008,1,2002,9555551,76.0,94,45,64
21192,2,2017,3145694,73.2,94,47,62
50593,1,2018,5246637,70.4,83,65,-1
92893,1,2020,9233438,65.05000000000001,70,61,-1
74059,2,2002,8724364,84.5,96,73,-1
